t_seconds,phase,pan_deg,tilt_deg,roll_deg,quaternion_w,quaternion_x,quaternion_y,quaternion_z,mode,generation
20.026292335000107,motion,-66.3,-99.6,8.3,0.3526620536650317,0.6239776557903693,-0.5458123041151014,-0.4340164624247353,1,1000000
20.14461823000056,motion,-66.3,-99.6,8.2,0.3529397548345028,0.6235582303931013,-0.5464131372433162,-0.43363734411867944,1,1000000
20.287657699000192,motion,-66.3,-99.6,8,0.35349462176404606,0.6227244865147668,-0.5475966448996558,-0.4328899176158462,1,1000000
20.401063045999763,motion,-66.3,-99.6,7.9,0.35377589984645164,0.6223105460391226,-0.5481922337701989,-0.4325014124952218,1,1000000
20.51343849099976,motion,-66.3,-99.6,7.8,0.35404212942675195,0.6218954688852667,-0.5487841759116459,-0.432129754402449,1,1000000
20.635173769000176,motion,-66.3,-99.6,7.7,0.3543284610611745,0.6214752998543698,-0.5493768704168754,-0.43174627688481654,1,1000000
20.752045958000963,motion,-66.3,-99.6,7.5,0.3546021137686804,0.6210555180296174,-0.5499729885301138,-0.43136654520604956,1,1000000
20.884559772001012,motion,-66.3,-99.6,7.3,0.3551475126566036,0.6202190030920128,-0.5511567755487444,-0.43060984803425995,1,1000000
20.999328697000237,motion,-66.3,-99.6,7.2,0.3554282230644115,0.6197971775260391,-0.5517456001031354,-0.43023136769285136,1,1000000
21.118052144000103,motion,-66.3,-99.6,7.1,0.35569929208616585,0.6193800417438617,-0.5523309572861006,-0.42985682630637867,1,1000000
21.247069655000814,motion,-66.3,-99.6,7,0.35596720257259307,0.6189608803562913,-0.5529256135743652,-0.42947414955340346,1,1000000
21.37176075900061,motion,-66.3,-99.6,6.8,0.3565138364781934,0.6181180702795283,-0.5541045929752567,-0.42871439868196304,1,1000000
21.487049155999557,motion,-66.3,-99.6,6.8,0.3565138364781934,0.6181180702795283,-0.5541045929752567,-0.42871439868196304,1,1000000
21.600678216000233,motion,-66.3,-99.6,6.6,0.35705330898774434,0.6172767865627707,-0.5552911151625474,-0.4279416791259956,1,1000000
21.71339112699934,motion,-66.3,-99.6,6.5,0.3573254124418392,0.6168572518696035,-0.5558766376655151,-0.4275591703341559,1,1000000
21.827215318000526,motion,-66.3,-99.6,6.4,0.3575872557999066,0.6164353109083354,-0.5564632072025792,-0.4271856282515314,1,1000000
21.93935129700003,motion,-66.3,-99.6,6.3,0.35786238855327296,0.6160137150706979,-0.5570511902394579,-0.4267968898159247,1,1000000
22.05522420899979,motion,-66.3,-99.6,6.2,0.3581288242610947,0.6155957723516408,-0.5576273929295363,-0.42642382784122357,1,1000000
22.172276650999265,motion,-66.3,-99.6,6,0.35868032791495474,0.614734811757511,-0.5588124838522261,-0.42565025721968464,1,1000000
22.282758543000455,motion,-66.3,-99.6,5.9,0.3589429260653776,0.6143172471615918,-0.5593953266330381,-0.4252659923019302,1,1000000
22.404391731000942,motion,-66.3,-99.6,5.8,0.359218454476838,0.613891254318876,-0.5599839782071202,-0.42487359765628696,1,1000000
22.51782595199984,motion,-66.3,-99.6,5.7,0.3594843466959999,0.6134663853973168,-0.5605638057990915,-0.42449760670248704,1,1000000
22.63027956299993,motion,-66.3,-99.6,5.6,0.35974335223338255,0.6130369825461387,-0.5611576964249055,-0.42411368558171647,1,1000000
22.74521911500051,motion,-66.3,-99.6,5.5,0.3600184399626171,0.6126094593591509,-0.5617381456355937,-0.42372942891479326,1,1000000
22.927284032999523,motion,-66.3,-99.6,5.3,0.36055283172324654,0.6117550464963196,-0.5629052871322652,-0.4229598755688015,1,1000000
23.087560289000976,motion,-66.3,-99.6,5.1,0.3610835393750589,0.6109085713482155,-0.5640663536388616,-0.4221830689857441,1,1000000
23.26805395500014,motion,-66.3,-99.6,4.9,0.3616264415061294,0.6100406566751362,-0.5652290508554569,-0.4214176480357962,1,1000000
23.398063156000717,motion,-66.3,-99.5,4.8,0.3618861343049158,0.6096139392207509,-0.5658126326777834,-0.42102890115506225,1,1000000
23.51118207500076,motion,-66.3,-99.6,4.7,0.362149489556848,0.6091833921809092,-0.5663915472834677,-0.42064706948998737,1,1000000
23.62254423900049,motion,-66.3,-99.5,4.6,0.3624156532704803,0.6087565118396943,-0.5669720486110376,-0.42025361348964346,1,1000000
23.743144023999776,motion,-66.3,-99.5,4.5,0.3626849402822322,0.6083248936723815,-0.5675489383924047,-0.41986743188846387,1,1000000
23.85734359699927,motion,-66.3,-99.5,4.4,0.36294660240339355,0.607893063897367,-0.5681330137105922,-0.419476656563181,1,1000000
23.9744733309999,motion,-66.3,-99.5,4.2,0.3634791237338349,0.6070236931154015,-0.5692937755793663,-0.41870008322522745,1,1000000
24.09531491300004,motion,-66.3,-99.5,4.1,0.36373911873502646,0.6065951349859406,-0.5698722975354928,-0.41830821198593954,1,1000000
24.226732024999365,motion,-66.3,-99.5,4,0.3640026829205712,0.6061631576045463,-0.5704516895435426,-0.4179152343315925,1,1000000
24.341394483999466,motion,-66.3,-99.5,3.9,0.36426643886181764,0.6057338443354926,-0.571021352470254,-0.4175297430944495,1,1000000
24.460688732000563,motion,-66.3,-99.5,3.8,0.3645312057884186,0.6052970666761963,-0.5715971977885275,-0.41714398540544356,1,1000000
24.586815161999766,motion,-66.3,-99.5,3.6,0.365069331926161,0.6044240732754831,-0.5727440877644285,-0.41636538336292145,1,1000000
24.70415839999987,motion,-66.3,-99.5,3.5,0.36532523990044935,0.603986736176642,-0.5733274780107909,-0.4159724685266474,1,1000000
24.82349202399928,motion,-66.3,-99.5,3.4,0.3655853558657709,0.6035523992745957,-0.5739061815395515,-0.4155761587207187,1,1000000
24.939301054999305,motion,-66.3,-99.5,3.3,0.36584425059821785,0.6031211032952319,-0.574476601063955,-0.4151861677539077,1,1000000
25.053357414000857,motion,-66.3,-99.5,3.2,0.3661016772463314,0.6026809730272599,-0.5750554126395124,-0.41479691303376176,1,1000000
25.16806858199925,motion,-66.3,-99.5,3,0.36663181382503857,0.6018027900228851,-0.5762056960605608,-0.41400665554963995,1,1000000
25.306983473999935,motion,-66.3,-99.5,2.9,0.3668918856838718,0.601368012472956,-0.5767748999582705,-0.41361524702528346,1,1000000
25.42247749499984,motion,-66.3,-99.5,2.8,0.3671496509423969,0.6009302733558196,-0.5773466823784233,-0.4132248162005811,1,1000000
